FID,VVresidue,VHresidue,span,ratio,product,rvi,B2,B3,B4,B8,B12,NDRI,NDTI,NDI7,STI
857,-401.485947,-793.4844457,889.2741598,0.505978345,318572.8541,0.664020172,590,888,1396,2162,3171,-0.388657749,0.055547282,-0.189199328,1.117628455
858,-34.71693455,-45.99631326,57.62747937,0.754776461,1596.850997,0.569873156,653.5,1130,1692,2672.5,2871.5,-0.258468091,0.117953472,-0.035894085,1.267454505
859,-5.478320508,-11.46395506,12.7056783,0.477873516,62.8032201,0.676647893,927.5,1333,2100,3257,2646.5,-0.115135074,0.177302927,0.103509188,1.431028485
860,-3.531220474,-2.428296864,4.285573905,1.454196366,8.574851604,0.407465358,1054,1546,2296,3423,2561,-0.054560427,0.166205436,0.144050807,1.398672342
861,16.36607001,25.35387309,30.17726177,0.645505716,414.9432619,0.607715908,197.5,417.5,710.5,1259,2095.5,-0.49358964,0.098128244,-0.249362543,1.21761024
862,-27.64529385,-73.92819712,78.92807233,0.373947897,2043.766733,0.727829638,585,891,1378,2663,2407,-0.271862626,0.13198702,0.050493095,1.30411303
863,-6.220153389,-11.98959824,13.50706386,0.518795815,74.57714012,0.658416352,810,1188,1772,2630,2529,-0.176005587,0.128982261,0.019577438,1.296164513
864,-5.575304025,-7.363085499,9.235748104,0.757196698,41.05144022,0.569088254,732,1190,1978,2952,2658.5,-0.146770492,0.136849508,0.052307613,1.317093849
865,-3.008458728,-5.15714786,5.970510696,0.583357082,15.51506649,0.631569474,1122,1698,2547,3774,2953.5,-0.073986791,0.173372447,0.121878795,1.419469357
866,-345.5204008,-569.7566033,666.3384533,0.606435097,196862.5299,0.62249636,487,854,1190,1864,2697,-0.387702584,0.057487331,-0.182635382,1.121987343
867,0.189847971,-0.19340342,0.271011318,-0.981616412,-0.036717247,54.39634448,936,1427,2217,3442,2644,-0.087841123,0.173167169,0.131120741,1.418869734
868,-6.394263168,-15.37314197,16.64992779,0.4159373,98.29991544,0.706245961,954,1511,2248,3306,3038.5,-0.148952305,0.127259374,0.042346857,1.291631579
869,-28.56079995,-37.09235561,46.81412328,0.769991538,1059.387348,0.564974452,600,1060,1626,2509,2643,-0.238229096,0.129876539,-0.026009317,1.29852438
870,-11.32700126,-17.2723206,20.65512083,0.655789197,195.6435971,0.603941614,722,1154,1832,2965,2518,-0.15770115,0.184981391,0.081524715,1.453931689
871,-5.086875821,-12.76982468,13.74571671,0.398351266,64.95851239,0.715127897,1102,1571,2279,3499,2983.5,-0.13387306,0.116980232,0.07951688,1.264955163
872,-47.37254493,-70.91543598,85.28280644,0.668014576,3359.444677,0.599515145,641.5,1111,1693,2805.5,3131.5,-0.298164219,0.099172324,-0.054910589,1.220180631
873,-18.72509294,-9.996632558,21.22644031,1.873140063,187.1878737,0.348051253,796,1266,2014,3074,2609,-0.128704309,0.155936584,0.081822984,1.369490266
874,4.599902571,6.660573009,8.094586862,0.690616643,30.63798691,0.591500151,805,1334,2116,3304,2776,-0.134914145,0.152366415,0.086842105,1.359510064
875,-13.79908995,-33.75843705,36.46980882,0.40875974,465.8357096,0.709844249,988,1470,2164,3392,2995,-0.161077723,0.148179755,0.062157508,1.347913146
876,-18.06488696,-29.04413439,34.20382849,0.62198056,524.6790047,0.616530201,807,1318,1936,2800,2892,-0.198011592,0.099906631,-0.016163036,1.221991658
877,-7.948620134,-17.84334279,19.53370021,0.445466986,141.8299538,0.691817945,739,1188,1782,2796,2651,-0.196029782,0.134225994,0.026620157,1.310071707
878,-28.23009163,-52.55045631,59.65306808,0.537199743,1483.504197,0.650533546,716.5,1109,1684,2483,2762,-0.242465407,0.090624295,-0.053195387,1.199311614
879,-59.15326704,-92.71284362,109.9762719,0.638026672,5484.267597,0.61049067,334,631,894,1437,1710,-0.313364059,0.151364759,-0.086749285,1.356725097
880,-25.04304693,-34.93242093,42.98171974,0.716899839,874.8142568,0.582445159,680,1062,1644,2601,2612,-0.227443606,0.124371439,-0.002110109,1.284073472
881,-10.81768884,-21.1936072,23.79477627,0.510422258,229.265848,0.662066515,645,1097,1732,2660,2590,-0.198517665,0.158203349,0.013331705,1.375871181
882,-3.175228018,-10.780973,11.23883676,0.29452147,34.23204753,0.772486222,805,1312,1940,2927,2542,-0.134315044,0.157859862,0.070396781,1.374901652
883,-7.845858525,-16.1646273,17.96810151,0.485372065,126.8253789,0.673231996,673,1146,1750,2618,2564,-0.188687995,0.133930072,0.010420687,1.309282422
884,-8.362491875,-8.944078264,12.24450107,0.934975257,74.79478181,0.516802474,954.5,1395,2133,3359,2840.5,-0.141822994,0.162341416,0.083628841,1.387608647
885,-23.63203394,-62.28166053,66.61439984,0.379438084,1471.842315,0.724932863,578,934.5,1534,2376.5,2630.5,-0.263312161,0.101375908,-0.050729323,1.225625277
886,-73.09500631,-109.03888,131.2720735,0.670357274,7970.197618,0.598674317,504.5,875,1382,2431,2689.5,-0.3211357,0.122726567,-0.050484702,1.279790998
887,-6.430413209,-4.046291068,7.597544699,1.589211725,26.01932354,0.386217933,1002,1554,2403,3585,2746,-0.066614874,0.172143504,0.132522509,1.415877581
888,-12.57256914,-21.63955174,25.02677954,0.580999519,272.0647604,0.632511261,874,1376,2130,3350,2885,-0.150548354,0.15519765,0.074578993,1.367417693
889,-52.44003612,-50.14775444,72.55862914,1.045710555,2629.750054,0.488827707,673,1070,1600,2427,2814,-0.275033981,0.108223736,-0.073840871,1.242715001
890,-15.99573473,-13.148476,20.70618146,1.216546673,210.3195342,0.451152242,628,1024,1646,2669,2344,-0.174937338,0.159404695,0.064831436,1.379266262
891,-79.80975374,-98.15567713,126.5074454,0.813093609,7833.78042,0.551543503,526.5,887,1380,2136,2664.5,-0.317586273,0.075963452,-0.107900448,1.164416552
892,-3.267545065,-5.76706402,6.628414453,0.566587271,18.84414158,0.638330222,1100,1688,2564,3755,2840,-0.051073279,0.168131217,0.138741463,1.404225349
893,-7.057288862,-17.68565073,19.04173227,0.399040384,124.8127459,0.71477565,799,1196,1946,3002,2615,-0.146678358,0.132238254,0.068897985,1.304780126
894,-8.730426276,-13.47603343,16.05689322,0.647848369,117.6515163,0.606851952,709,1226,1948,3067,2521,-0.128216609,0.156856194,0.09770938,1.372074604
895,-49.15243657,-116.8856808,126.7999385,0.420517177,5745.21601,0.70396896,627,1072,1642,2620,2926,-0.281085819,0.108606242,-0.055174902,1.243677378
896,1.927716133,-6.008632176,6.310289226,-0.320824453,-11.58293718,1.472373387,817,1332,2002,3329,2469.5,-0.10461127,0.166357338,0.148229048,1.399109602
897,-0.61241099,-8.105259975,8.128363087,0.07555723,4.963750282,0.929750619,946,1504,2374,3748,2825,-0.086747453,0.179017723,0.14042294,1.436106205
898,-1.30238353,-11.33984001,11.41438453,0.114850256,14.76882085,0.896981451,901,1443,2158,3306,2710,-0.113393776,0.166538507,0.099059194,1.399631023
899,-22.90291356,-64.79500495,68.72362124,0.353467271,1483.994397,0.738843134,669,1132,1584,2595,2675,-0.256163418,0.107589655,-0.015180266,1.241121531
900,-10.05722262,-8.837903047,13.38866151,1.137964805,88.88475846,0.467734547,872,1272,1954,2974,2549,-0.13213414,0.146349639,0.07695093,1.342879534
901,-6.353740495,-7.24298487,9.634876652,0.877226808,46.02004627,0.532700682,961,1466,2216,3428,2746,-0.106811769,0.165983289,0.110463232,1.3980335
902,-18.81967206,-46.4591996,50.12621354,0.405079559,874.3469008,0.711703472,725.5,1179,1756,2550.5,2884,-0.244852081,0.074157253,-0.061367597,1.160194039
903,-17.06086016,-38.1427587,41.78448265,0.447289623,650.7482723,0.690946708,669,1064,1672,2534,2530,-0.204188481,0.123050258,7.90E-04,1.280632377
904,0.229101154,-5.899989102,5.904435514,-0.038830776,-1.35169431,1.04039952,973,1455,2300,3640,2697,-0.079448104,0.181238115,0.148806944,1.442713022
905,-3.234007258,-3.026786557,4.429473988,1.068462277,9.788649695,0.483450924,1114,1666,2544,3960,2781,-0.044507042,0.180974826,0.174899861,1.441927314
906,-98.35827888,-124.0167351,158.2861384,0.793104889,12198.07262,0.55769186,623,1064,1514,2254,2952,-0.321988344,0.052327447,-0.134076059,1.110433578
907,-7.090604202,-17.10807781,18.51926009,0.414459431,121.3066084,0.706983868,661,1068,1844,2996,2662,-0.181535736,0.165386423,0.05903146,1.396318555
908,-9.921497988,-16.68154211,19.40901774,0.594759041,165.5058865,0.627053978,653.5,1051,1678,2706.5,2532.5,-0.202946052,0.136181235,0.033501018,1.315301418
909,-20.79610935,-34.42328925,40.21742168,0.604129059,715.8704875,0.623391238,693,1140,1726,2591,2682,-0.216878399,0.119789958,-0.017257728,1.272184968
910,3.609549173,-7.794296656,8.589523014,-0.463101333,-28.13389705,1.86254886,1070,1653,2557,3913.5,2773.5,-0.040618535,0.194919258,0.170471221,1.484223247
911,-5.77128729,-9.131145158,10.80210946,0.632044195,52.69846199,0.612728505,909,1432,2238,3340,2862,-0.122352943,0.148974136,0.077071913,1.350104809
912,-65.06006675,-127.1771465,142.8525074,0.511570424,8274.153638,0.661563619,346.5,726.5,1107,2000,2239,-0.338321924,0.073261105,-0.056381766,1.158105373
913,-22.89568479,-56.14773621,60.63646315,0.407775742,1285.54087,0.710340412,691,1104,1662,2562,2763,-0.248813555,0.110431425,-0.037746478,1.248280883
914,-4.514645083,-19.63408916,20.14645074,0.229939115,88.6409441,0.813048376,899.5,1338,1995,2834,2735.5,-0.156200334,0.11665374,0.016539421,1.264117956
915,-21.94687405,-43.07637853,48.34500665,0.509487445,945.3918542,0.662476527,805,1282,1932,2894,3057,-0.225496098,0.092204899,-0.027390355,1.203140378
916,-18.61157291,-14.69628346,23.71437104,1.266413578,273.5209511,0.441225737,766,1218,1892,2975,2632,-0.163572058,0.152607858,0.061173532,1.360182405
917,-8.062497946,-31.13920896,32.16604122,0.258917879,251.0598083,0.794332987,585.5,1045,1629,2614,2418.5,-0.195058063,0.124206908,0.038844306,1.283645034
918,-1.038610206,-9.290601567,9.348475204,0.111791492,9.649313612,0.899449229,816,1338,2106,3222,2619,-0.108571425,0.169362515,0.103235744,1.40778923
919,-17.13017779,-32.40759716,36.65645025,0.528585248,555.1479012,0.654199693,698,1217,1912,2960.5,2792.5,-0.187161341,0.145305216,0.029196199,1.340016723
920,-27.14982611,-26.0428057,37.62101523,1.042507724,707.0576464,0.489594232,896,1440,2220,3274,3267,-0.190814659,0.104440786,0.001070173,1.233241558
921,-14.05061747,-9.51716051,16.97045066,1.47634554,133.7219817,0.403820866,772,1218,1864,2828,2622,-0.168970123,0.129337534,0.037798166,1.297101498
922,-14.87533796,-27.52127847,31.28412454,0.54050316,409.3883184,0.649138558,814,1270,1874,2874,2807,-0.199316382,0.131497532,0.011793698,1.302814364
923,-1.096053431,-1.662820259,1.991558269,0.659153282,1.82253985,0.602717067,948,1356,2064,3128,2414,-0.078124024,0.171087638,0.127870694,1.412800312
924,-7.604117269,-16.57703921,18.23789539,0.458713838,126.0537501,0.685535418,866,1359,2184,3453,2734,-0.111843199,0.174080297,0.116201602,1.421543121
925,-36.77697482,-39.26413718,53.79793997,0.936655621,1444.016184,0.516354064,742,1146,1726,2678,2916,-0.256355017,0.101386748,-0.042545583,1.225651622
926,-20.38802626,-90.03704052,92.31652226,0.226440431,1835.677547,0.815367771,640,1066,1592,2524,2914,-0.293386608,0.085517026,-0.071717545,1.18702817
927,-39.14716706,-63.27775559,74.40816515,0.618656062,2477.144869,0.617796469,641.5,988,1557,2424,2780.5,-0.28207466,0.100816153,-0.068498962,1.224239349
928,-6.310968032,-16.71159797,17.86353336,0.37764001,105.4663606,0.725879034,617,1033.5,1725,2632,2453.5,-0.174344569,0.144376218,0.035097424,1.337476015
929,-5.744058135,-9.172058666,10.82223933,0.626256149,52.6848382,0.614909282,562,953.5,1543,2508,2000.5,-0.1293789,0.170307592,0.112163097,1.410531998
